"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"3/12/2026","3/12/2026","3/13/2026","MSFT","MSFT 3/16/2026 Put $395.00","STC","1","$1.23","$122.95"
"3/12/2026","3/12/2026","3/13/2026","MSFT","MSFT 3/16/2026 Put $395.00","STC","2","$1.35","$269.91"
"3/12/2026","3/12/2026","3/13/2026","GOOG","GOOG 4/2/2026 Put $290.00","BTO","1","$4.95","($495.04)"
"3/12/2026","3/12/2026","3/13/2026","CVNA","CVNA 3/13/2026 Put $275.00","BTO","1","$0.95","($95.04)"
"3/12/2026","3/12/2026","3/13/2026","INTC","INTC 3/20/2026 Put $46.00","STC","1","$1.68","$167.95"
"3/12/2026","3/12/2026","3/13/2026","LULU","LULU 3/27/2026 Put $150.00","STC","1","$5.40","$539.95"
"3/12/2026","3/12/2026","3/13/2026","JPM","JPM 4/2/2026 Put $275.00","STC","1","$6.45","$644.95"
"3/12/2026","3/12/2026","3/13/2026","INTC","INTC 3/20/2026 Put $46.00","STC","1","$1.37","$136.95"
"3/11/2026","3/11/2026","3/12/2026","INTC","INTC 3/20/2026 Put $46.00","BTO","3","$1.13","($339.12)"
"3/11/2026","3/11/2026","3/12/2026","ORCL","ORCL 3/13/2026 Put $157.50","STC","1","$1.94","$193.95"
"3/11/2026","3/11/2026","3/12/2026","ORCL","ORCL 3/13/2026 Put $157.50","BTO","1","$1.95","($195.04)"
"3/11/2026","3/11/2026","3/12/2026","SPY","SPY 3/11/2026 Put $676.00","STC","2","$2.62","$523.91"
"3/11/2026","3/11/2026","3/12/2026","LULU","LULU 3/27/2026 Put $150.00","BTO","1","$4.65","($465.04)"
"3/11/2026","3/11/2026","3/12/2026","RDDT","RDDT 4/2/2026 Put $110.00","BTO","2","$2.20","($440.08)"
"3/11/2026","3/11/2026","3/12/2026","BABA","BABA 3/20/2026 Put $130.00","STC","2","$2.50","$499.91"
"3/10/2026","3/10/2026","3/11/2026","BA","BA 4/2/2026 Put $210.00","STC","1","$4.90","$489.95"
"3/10/2026","3/10/2026","3/11/2026","BABA","BABA 3/20/2026 Put $130.00","BTO","2","$2.42","($484.08)"
"3/10/2026","3/10/2026","3/11/2026","SPY","SPY 3/11/2026 Put $676.00","STC","3","$3.10","$929.87"
"3/10/2026","3/10/2026","3/11/2026","SPY","SPY 3/11/2026 Put $676.00","STC","5","$3.15","$1,574.78"
"3/10/2026","3/10/2026","3/11/2026","SPY","SPY 3/11/2026 Put $676.00","BTO","10","$2.61","($2,610.40)"
"3/10/2026","3/10/2026","3/11/2026","CVNA","CVNA 3/13/2026 Put $275.00","BTO","1","$0.77","($77.04)"
"3/10/2026","3/10/2026","3/11/2026","CVNA","CVNA 3/13/2026 Put $275.00","BTO","1","$0.77","($77.04)"
"3/9/2026","3/9/2026","3/10/2026","SPY","SPY 3/9/2026 Put $669.00","STC","1","$0.36","$35.95"
"3/9/2026","3/9/2026","3/10/2026","SPY","SPY 3/9/2026 Put $669.00","STC","1","$0.36","$35.95"
"3/9/2026","3/9/2026","3/10/2026","SPY","SPY 3/9/2026 Put $669.00","STC","1","$0.36","$35.95"
"3/9/2026","3/9/2026","3/10/2026","SPY","SPY 3/9/2026 Put $669.00","BTO","2","$0.48","($96.08)"
"3/9/2026","3/9/2026","3/10/2026","SPY","SPY 3/9/2026 Put $669.00","BTO","1","$0.48","($48.04)"
"3/9/2026","3/9/2026","3/10/2026","BA","BA 4/2/2026 Put $210.00","STC","1","$4.25","$424.95"
"3/9/2026","3/9/2026","3/10/2026","BA","BA 4/2/2026 Put $210.00","BTO","2","$3.85","($770.08)"
"3/9/2026","3/9/2026","3/10/2026","MSFT","MSFT 3/16/2026 Put $395.00","BTO","3","$3.45","($1,035.12)"
"3/9/2026","3/9/2026","3/10/2026","TSLA","TSLA 3/20/2026 Put $350.00","STC","2","$3.00","$599.91"
"3/9/2026","3/9/2026","3/10/2026","TSLA","TSLA 4/2/2026 Put $350.00","BTO","2","$6.34","($1,268.08)"
"3/9/2026","3/9/2026","3/10/2026","JPM","JPM 3/27/2026 Put $270.00","STC","2","$3.63","$725.91"
"3/9/2026","3/9/2026","3/10/2026","JPM","JPM 4/2/2026 Put $275.00","BTO","2","$5.70","($1,140.08)"
"3/9/2026","3/9/2026","3/10/2026","JPM","JPM 3/27/2026 Put $270.00","BTO","2","$3.60","($720.08)"
"3/9/2026","3/9/2026","3/10/2026","TSLA","TSLA 3/20/2026 Put $350.00","BTO","2","$3.05","($610.08)"
"3/9/2026","3/9/2026","3/10/2026","JPM","JPM 3/27/2026 Put $265.00","STC","2","$3.80","$759.91"
"3/9/2026","3/9/2026","3/10/2026","JPM","JPM 3/27/2026 Put $265.00","BTO","2","$3.85","($770.08)"
"3/9/2026","3/9/2026","3/10/2026","GOOG","GOOG 3/27/2026 Put $270.00","STC","2","$2.05","$409.91"
"3/9/2026","3/9/2026","3/10/2026","GOOG","GOOG 3/27/2026 Put $270.00","BTO","2","$2.05","($410.08)"
"3/6/2026","3/6/2026","3/9/2026","ADBE","Option Expiration for ADBE 3/6/2026 Put $220.00","OEXP","3S","",""
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $670.00","STC","10","$0.09","$89.57"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $673.00","STC","5","$1.05","$524.78"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $673.00","STC","5","$0.96","$479.78"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $673.00","BTO","10","$0.58","($580.40)"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $670.00","BTO","10","$0.77","($770.40)"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $670.00","STC","3","$0.74","$221.87"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $670.00","STC","7","$0.74","$517.70"
"3/6/2026","3/6/2026","3/9/2026","GOOG","GOOG 3/6/2026 Put $297.50","STC","2","$0.64","$127.91"
"3/6/2026","3/6/2026","3/9/2026","GOOG","GOOG 3/6/2026 Put $297.50","STC","3","$0.64","$191.87"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","STC","3","$0.99","$296.87"
"3/6/2026","3/6/2026","3/9/2026","GOOG","GOOG 3/6/2026 Put $297.50","BTO","5","$0.75","($375.20)"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","BTO","3","$1.05","($315.12)"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $670.00","BTO","10","$0.80","($800.40)"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","STC","3","$0.49","$146.87"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","STC","1","$0.49","$48.95"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","STC","1","$0.49","$48.95"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","STC","5","$0.49","$244.78"
"3/6/2026","3/6/2026","3/6/2026","CCCX","Stock Lending","SLIP","","","$0.01"
"3/6/2026","3/6/2026","3/6/2026","RDW","Stock Lending","SLIP","","","$0.01"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","BTO","3","$0.49","($147.12)"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","BTO","7","$0.49","($343.28)"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","STC","3","$0.78","$233.87"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","STC","1","$0.78","$77.95"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","STC","6","$0.78","$467.74"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","BTO","1","$0.82","($82.04)"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/6/2026 Put $197.50","BTO","9","$0.82","($738.36)"
"3/6/2026","3/6/2026","3/9/2026","GS","GS 3/20/2026 Put $780.00","STC","1","$11.95","$1,194.95"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/13/2026 Put $195.00","STC","1","$4.65","$464.95"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/13/2026 Put $195.00","STC","2","$4.65","$929.91"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $670.00","STC","2","$0.99","$197.91"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $670.00","STC","1","$0.99","$98.95"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $670.00","BTO","3","$1.00","($300.12)"
"3/6/2026","3/6/2026","3/9/2026","RCAT","RCAT 3/6/2026 Call $20.00","STC","5","$0.11","$54.78"
"3/6/2026","3/6/2026","3/9/2026","LLY","LLY 3/6/2026 Put $950.00","STC","2","$0.25","$49.91"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $669.00","STC","3","$0.80","$239.87"
"3/6/2026","3/6/2026","3/9/2026","SPY","SPY 3/6/2026 Put $669.00","BTO","3","$1.03","($309.12)"
"3/6/2026","3/6/2026","3/9/2026","RCAT","RCAT 3/6/2026 Call $20.00","BTO","5","$0.19","($95.20)"
"3/6/2026","3/6/2026","3/9/2026","LLY","LLY 3/6/2026 Put $950.00","BTO","2","$0.45","($90.08)"
"3/6/2026","3/6/2026","3/9/2026","AMD","AMD 3/13/2026 Put $195.00","BTO","3","$5.20","($1,560.12)"
"3/6/2026","3/6/2026","3/9/2026","TSLA","TSLA 3/13/2026 Put $350.00","STC","2","$1.05","$209.91"
"3/6/2026","3/6/2026","3/9/2026","LLY","LLY 3/13/2026 Put $935.00","STC","1","$6.80","$679.95"
"3/6/2026","3/6/2026","3/9/2026","JPM","JPM 3/27/2026 Put $270.00","STC","2","$4.20","$839.91"
"3/6/2026","3/6/2026","3/9/2026","ASPI","ASP Isotopes Inc
CUSIP: 00218A105","Buy","50","$5.24","($262.25)"
"3/6/2026","3/6/2026","3/9/2026","IMPP","Imperial Petroleum
CUSIP: Y3894J187","Buy","80","$4.49","($359.10)"
"3/6/2026","3/6/2026","3/9/2026","JPM","JPM 3/27/2026 Put $270.00","BTO","2","$4.60","($920.08)"
"3/6/2026","3/6/2026","3/9/2026","TSLA","TSLA 3/13/2026 Put $350.00","BTO","1","$1.12","($112.04)"
"3/6/2026","3/6/2026","3/9/2026","TSLA","TSLA 3/13/2026 Put $350.00","BTO","1","$1.12","($112.04)"
"3/5/2026","3/5/2026","3/6/2026","SPY","Option Expiration for SPY 3/5/2026 Put $670.00","OEXP","2S","",""
"3/5/2026","3/5/2026","3/6/2026","LLY","LLY 3/6/2026 Put $925.00","STC","2","$0.50","$99.91"
"3/5/2026","3/5/2026","3/6/2026","GS","GS 3/20/2026 Put $780.00","BTO","1","$10.50","($1,050.04)"
"3/5/2026","3/5/2026","3/6/2026","SPY","SPY 3/5/2026 Put $670.00","BTO","2","$0.23","($46.08)"
"3/5/2026","3/5/2026","3/6/2026","LLY","LLY 3/6/2026 Put $925.00","BTO","2","$0.90","($180.08)"
"3/5/2026","3/5/2026","3/6/2026","BULL","Webull
CUSIP: G9572D103","Buy","15","$5.89","($88.32)"
"3/5/2026","3/5/2026","3/6/2026","RNXT","RenovoRx
CUSIP: 75989R107","Buy","450","$0.89","($402.66)"
"3/5/2026","3/5/2026","3/6/2026","ORCL","ORCL 3/6/2026 Call $160.00","STC","2","$1.25","$249.91"
"3/5/2026","3/5/2026","3/6/2026","LLY","LLY 3/13/2026 Put $935.00","STC","1","$6.50","$649.95"
"3/5/2026","3/5/2026","3/6/2026","ORCL","ORCL 3/6/2026 Call $160.00","BTO","2","$1.49","($298.08)"
"3/5/2026","3/5/2026","3/6/2026","LLY","LLY 3/13/2026 Put $935.00","STC","1","$7.20","$719.95"
"3/5/2026","3/5/2026","3/6/2026","LLY","LLY 3/13/2026 Put $935.00","STC","1","$7.00","$699.95"
"3/5/2026","3/5/2026","3/6/2026","CRCL","CRCL 3/13/2026 Call $120.00","STC","1","$2.35","$234.95"
"3/5/2026","3/5/2026","3/6/2026","CRCL","CRCL 3/13/2026 Call $120.00","BTO","1","$2.85","($285.04)"
"3/5/2026","3/5/2026","3/6/2026","LLY","LLY 3/13/2026 Put $935.00","STC","1","$6.50","$649.95"
"3/5/2026","3/5/2026","3/6/2026","LLY","LLY 3/13/2026 Put $935.00","BTO","1","$6.29","($629.04)"
"3/4/2026","3/4/2026","3/5/2026","AMZN","Option Expiration for AMZN 3/4/2026 Call $220.00","OEXP","2S","",""
"3/4/2026","3/4/2026","3/5/2026","LLY","LLY 3/13/2026 Put $935.00","BTO","1","$4.50","($450.04)"
"3/4/2026","3/4/2026","3/5/2026","LLY","LLY 3/13/2026 Put $935.00","BTO","1","$4.50","($450.04)"
"3/4/2026","3/4/2026","3/5/2026","NFLX","NFLX 3/20/2026 Call $104.00","STC","2","$1.30","$259.91"
"3/4/2026","3/4/2026","3/5/2026","AMZN","AMZN 3/4/2026 Call $220.00","BTO","2","$0.12","($24.08)"
"3/4/2026","3/4/2026","3/5/2026","TSLA","TSLA 3/13/2026 Put $350.00","STC","2","$1.14","$227.91"
"3/4/2026","3/4/2026","3/5/2026","NBIS","NBIS 3/13/2026 Call $100.00","STC","2","$3.30","$659.91"
"3/4/2026","3/4/2026","3/5/2026","LLY","LLY 3/13/2026 Put $935.00","BTO","2","$5.35","($1,070.08)"
"3/4/2026","3/4/2026","3/5/2026","NBIS","NBIS 3/13/2026 Call $100.00","BTO","2","$3.30","($660.08)"
"3/4/2026","3/4/2026","3/5/2026","NFLX","NFLX 3/20/2026 Call $104.00","STC","2","$1.57","$313.91"
"3/4/2026","3/4/2026","3/5/2026","NFLX","NFLX 3/20/2026 Call $104.00","BTO","4","$1.57","($628.16)"
"3/4/2026","3/4/2026","3/5/2026","MSTR","MSTR 3/6/2026 Call $160.00","STC","3","$0.52","$155.87"
"3/4/2026","3/4/2026","3/5/2026","MSTR","MSTR 3/6/2026 Call $160.00","BTO","3","$0.50","($150.12)"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Put $673.00","STC","2","$0.01","$1.91"
"3/3/2026","3/3/2026","3/4/2026","SLV","SLV 3/9/2026 Put $72.00","STC","2","$1.96","$391.91"
"3/3/2026","3/3/2026","3/4/2026","SLV","SLV 3/9/2026 Put $72.00","BTO","2","$2.45","($490.08)"
"3/3/2026","3/3/2026","3/4/2026","TSLA","TSLA 3/13/2026 Put $350.00","BTO","2","$2.39","($478.08)"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Put $673.00","BTO","1","$0.51","($51.04)"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Put $673.00","BTO","1","$0.51","($51.04)"
"3/2/2026","3/2/2026","3/3/2026","TXN","TXN 3/13/2026 Put $200.00","STC","1","$1.75","$174.95"
"3/2/2026","3/2/2026","3/3/2026","NFLX","NFLX 3/13/2026 Call $100.00","STC","1","$1.80","$179.95"
"3/2/2026","3/2/2026","3/3/2026","NFLX","NFLX 3/13/2026 Call $100.00","STC","1","$1.87","$186.95"
"3/2/2026","3/2/2026","3/3/2026","GS","GS 3/6/2026 Put $800.00","STC","1","$4.60","$459.95"
"3/2/2026","3/2/2026","3/3/2026","TXN","TXN 3/13/2026 Put $200.00","STC","1","$2.40","$239.95"
"3/2/2026","3/2/2026","3/3/2026","NFLX","NFLX 3/13/2026 Call $100.00","STC","2","$2.10","$419.91"
"3/2/2026","3/2/2026","3/3/2026","GS","GS 3/6/2026 Put $800.00","STC","1","$6.50","$649.95"
"2/27/2026","2/27/2026","3/2/2026","ADBE","ADBE 3/6/2026 Call $265.00","STC","2","$4.60","$919.91"
"2/27/2026","2/27/2026","3/2/2026","ADBE","ADBE 3/6/2026 Call $265.00","STC","8","$4.66","$3,727.65"
"2/27/2026","2/27/2026","3/2/2026","NFLX","NFLX 3/13/2026 Call $100.00","BTO","4","$1.86","($744.16)"
"2/27/2026","2/27/2026","3/2/2026","GS","GS 3/6/2026 Put $800.00","BTO","2","$4.70","($940.08)"
"2/27/2026","2/27/2026","3/2/2026","ADBE","ADBE 3/6/2026 Call $265.00","BTO","10","$4.80","($4,800.40)"
"2/27/2026","2/27/2026","3/2/2026","TXN","TXN 3/13/2026 Put $200.00","BTO","2","$2.20","($440.08)"
"2/27/2026","2/27/2026","3/2/2026","GS","GS 3/6/2026 Put $800.00","STC","1","$4.90","$489.95"
"2/27/2026","2/27/2026","3/2/2026","CVNA","CVNA 2/27/2026 Put $320.00","STC","1","$0.61","$60.95"
"2/27/2026","2/27/2026","3/2/2026","CVNA","CVNA 2/27/2026 Put $320.00","STC","1","$0.61","$60.95"
"2/27/2026","2/27/2026","3/2/2026","GS","GS 3/6/2026 Put $800.00","STC","1","$5.75","$574.95"
"2/27/2026","2/27/2026","3/2/2026","GS","GS 2/27/2026 Put $850.00","STC","2","$2.00","$399.91"
"2/27/2026","2/27/2026","3/2/2026","GS","GS 3/6/2026 Put $800.00","STC","1","$5.95","$594.95"
"2/27/2026","2/27/2026","3/2/2026","CVNA","CVNA 2/27/2026 Put $320.00","STC","1","$0.90","$89.95"
"2/27/2026","2/27/2026","3/2/2026","CVNA","CVNA 2/27/2026 Put $320.00","BTO","3","$0.49","($147.12)"
"2/27/2026","2/27/2026","3/2/2026","GS","GS 3/6/2026 Put $800.00","BTO","3","$3.25","($975.12)"
"2/27/2026","2/27/2026","3/2/2026","EWY","EWY 3/20/2026 Put $135.00","STC","1","$3.70","$369.95"
"2/27/2026","2/27/2026","3/2/2026","EWY","EWY 3/20/2026 Put $135.00","STC","1","$3.70","$369.95"
"2/27/2026","2/27/2026","3/2/2026","GS","GS 2/27/2026 Put $850.00","BTO","2","$0.47","($94.08)"
"2/27/2026","2/27/2026","3/2/2026","SNDK","SNDK 2/27/2026 Put $605.00","STC","2","$0.60","$119.91"
"2/27/2026","2/27/2026","3/2/2026","JPM","JPM 3/6/2026 Put $285.00","STC","3","$1.65","$494.87"
"2/27/2026","2/27/2026","3/2/2026","UAL","UAL 3/6/2026 Put $105.00","STC","1","$2.50","$249.95"
"2/27/2026","2/27/2026","3/2/2026","JPM","JPM 2/27/2026 Put $290.00","STC","2","$0.31","$61.91"
"2/27/2026","2/27/2026","3/2/2026","UAL","UAL 3/6/2026 Put $105.00","STC","1","$2.45","$244.95"
"2/27/2026","2/27/2026","3/2/2026","UAL","UAL 3/6/2026 Put $105.00","BTO","1","$2.35","($235.04)"
"2/27/2026","2/27/2026","3/2/2026","SNDK","SNDK 2/27/2026 Put $605.00","BTO","2","$2.70","($540.08)"
"2/27/2026","2/27/2026","3/2/2026","JPM","JPM 3/6/2026 Put $285.00","BTO","1","$1.86","($186.04)"
"2/27/2026","2/27/2026","3/2/2026","JPM","JPM 3/6/2026 Put $285.00","BTO","1","$1.86","($186.04)"
"2/27/2026","2/27/2026","3/2/2026","JPM","JPM 3/6/2026 Put $285.00","BTO","1","$1.95","($195.04)"
"2/27/2026","2/27/2026","3/2/2026","UAL","UAL 3/6/2026 Put $105.00","STC","1","$2.20","$219.95"
"2/27/2026","2/27/2026","3/2/2026","UAL","UAL 3/6/2026 Put $105.00","BTO","2","$2.07","($414.08)"
"2/26/2026","2/26/2026","2/27/2026","LLY","LLY 2/27/2026 Put $990.00","STC","3","$0.65","$194.87"
"2/26/2026","2/26/2026","2/27/2026","SNOW","SNOW 2/27/2026 Put $170.00","STC","1","$3.76","$375.95"
"2/26/2026","2/26/2026","2/27/2026","SNOW","SNOW 2/27/2026 Put $170.00","STC","1","$3.11","$310.95"
"2/26/2026","2/26/2026","2/27/2026","SNOW","SNOW 2/27/2026 Put $170.00","STC","1","$2.85","$284.95"
"2/26/2026","2/26/2026","2/27/2026","SNOW","SNOW 2/27/2026 Put $170.00","BTO","3","$2.05","($615.12)"
"2/26/2026","2/26/2026","2/27/2026","META","META 3/2/2026 Put $650.00","STC","1","$6.85","$684.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $690.00","STC","1","$5.05","$504.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $690.00","STC","1","$4.96","$495.95"
"2/26/2026","2/26/2026","2/27/2026","EWY","EWY 3/20/2026 Put $135.00","STC","1","$3.90","$389.95"
"2/26/2026","2/26/2026","2/27/2026","META","META 3/2/2026 Put $650.00","STC","1","$6.15","$614.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $690.00","STC","1","$2.92","$291.95"
"2/26/2026","2/26/2026","2/27/2026","EWY","EWY 3/20/2026 Put $135.00","BTO","3","$3.70","($1,110.12)"
"2/26/2026","2/26/2026","2/27/2026","META","META 3/2/2026 Put $650.00","STC","1","$5.50","$549.95"
"2/26/2026","2/26/2026","2/27/2026","META","META 3/2/2026 Put $650.00","BTO","3","$5.15","($1,545.12)"
"2/26/2026","2/26/2026","2/27/2026","LLY","LLY 2/27/2026 Put $990.00","STC","1","$3.00","$299.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $690.00","STC","2","$1.21","$241.91"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $690.00","BTO","3","$1.01","($303.12)"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $690.00","BTO","2","$1.01","($202.08)"
"2/25/2026","2/25/2026","2/26/2026","CRWV","CRWV 2/27/2026 Call $105.00","STC","3","$5.70","$1,709.87"
"2/25/2026","2/25/2026","2/26/2026","CVNA","CVNA 2/27/2026 Put $305.00","STC","3","$1.25","$374.87"
"2/25/2026","2/25/2026","2/26/2026","CRCL","CRCL 2/27/2026 Call $80.00","STC","5","$2.31","$1,154.78"
"2/25/2026","2/25/2026","2/26/2026","CRCL","CRCL 2/27/2026 Call $80.00","BTO","5","$2.33","($1,165.20)"
"2/25/2026","2/25/2026","2/26/2026","NFLX","NFLX 3/6/2026 Call $82.00","STC","1","$1.96","$195.95"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $397.50","STC","1","$2.21","$220.95"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $397.50","STC","1","$1.65","$164.95"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $397.50","STC","1","$1.25","$124.95"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $397.50","STC","2","$1.27","$253.91"
"2/25/2026","2/25/2026","2/26/2026","NFLX","NFLX 3/6/2026 Call $82.00","STC","1","$2.24","$223.95"
"2/25/2026","2/25/2026","2/26/2026","NFLX","NFLX 3/6/2026 Call $82.00","STC","1","$2.28","$227.95"
"2/25/2026","2/25/2026","2/26/2026","SNDK","SNDK 2/27/2026 Call $700.00","STC","1","$8.00","$799.95"
"2/25/2026","2/25/2026","2/26/2026","SNDK","SNDK 2/27/2026 Call $700.00","STC","1","$8.50","$849.95"
"2/25/2026","2/25/2026","2/26/2026","SNDK","SNDK 2/27/2026 Call $700.00","STC","1","$11.00","$1,099.95"
"2/25/2026","2/25/2026","2/26/2026","SNDK","SNDK 2/27/2026 Call $700.00","STC","1","$8.40","$839.95"
"2/25/2026","2/25/2026","2/26/2026","NFLX","NFLX 3/6/2026 Call $82.00","BTO","3","$1.92","($576.12)"
"2/25/2026","2/25/2026","2/26/2026","SNDK","SNDK 2/27/2026 Call $700.00","BTO","1","$5.70","($570.04)"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $397.50","BTO","2","$0.57","($114.08)"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $397.50","BTO","3","$0.57","($171.12)"
"2/25/2026","2/25/2026","2/26/2026","CRWV","CRWV 2/27/2026 Call $105.00","BTO","3","$6.35","($1,905.12)"
"2/25/2026","2/25/2026","2/26/2026","SNDK","SNDK 2/27/2026 Call $700.00","BTO","2","$7.00","($1,400.08)"
"2/24/2026","2/24/2026","2/25/2026","SNDK","SNDK 2/27/2026 Call $700.00","BTO","1","$9.60","($960.04)"
"2/24/2026","2/24/2026","2/25/2026","AAPL","AAPL 2/27/2026 Put $267.50","STC","4","$1.40","$559.83"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $686.00","STC","20","$0.05","$99.13"
"2/24/2026","2/24/2026","2/25/2026","COIN","COIN 3/13/2026 Put $145.00","STC","2","$3.90","$779.91"
"2/24/2026","2/24/2026","2/25/2026","INTC","INTC 3/6/2026 Put $44.50","STC","1","$1.19","$118.95"
"2/24/2026","2/24/2026","2/25/2026","INTC","INTC 3/6/2026 Put $44.50","STC","1","$1.19","$118.95"
"2/24/2026","2/24/2026","2/25/2026","INTC","INTC 3/6/2026 Put $44.50","STC","2","$1.19","$237.91"
"2/24/2026","2/24/2026","2/25/2026","COIN","COIN 3/13/2026 Put $145.00","BTO","2","$4.05","($810.08)"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $686.00","BTO","5","$0.17","($85.20)"
"2/24/2026","2/24/2026","2/25/2026","JPM","JPM 2/27/2026 Put $290.00","BTO","2","$1.05","($210.08)"
"2/24/2026","2/24/2026","2/25/2026","AAPL","AAPL 2/27/2026 Put $267.50","BTO","4","$1.57","($628.16)"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $686.00","BTO","13","$0.38","($494.52)"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $686.00","BTO","1","$0.38","($38.04)"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $686.00","BTO","1","$0.38","($38.04)"
"2/24/2026","2/24/2026","2/25/2026","LLY","LLY 2/27/2026 Put $990.00","BTO","1","$1.55","($155.04)"
"2/24/2026","2/24/2026","2/25/2026","INTC","INTC 3/6/2026 Put $44.50","BTO","4","$1.70","($680.16)"
"2/24/2026","2/24/2026","2/25/2026","CVNA","CVNA 2/27/2026 Put $305.00","BTO","3","$2.90","($870.12)"
"2/24/2026","2/24/2026","2/25/2026","LLY","LLY 2/27/2026 Put $990.00","BTO","1","$1.53","($153.04)"
"2/24/2026","2/24/2026","2/25/2026","GOOG","GOOG 3/6/2026 Put $290.00","STC","2","$1.91","$381.91"
"2/24/2026","2/24/2026","2/25/2026","JPM","JPM 2/27/2026 Put $290.00","STC","1","$2.92","$291.95"
"2/24/2026","2/24/2026","2/25/2026","JPM","JPM 2/27/2026 Put $290.00","STC","2","$2.92","$583.91"
"2/24/2026","2/24/2026","2/25/2026","COIN","COIN 3/13/2026 Put $145.00","STC","1","$5.17","$516.95"
"2/24/2026","2/24/2026","2/25/2026","GOOG","GOOG 3/6/2026 Put $290.00","STC","1","$2.17","$216.95"
"2/24/2026","2/24/2026","2/25/2026","CVNA","CVNA 2/27/2026 Put $310.00","STC","2","$3.50","$699.91"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $680.00","STC","2","$0.80","$159.91"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $680.00","STC","3","$0.90","$269.87"
"2/24/2026","2/24/2026","2/25/2026","CVNA","CVNA 2/27/2026 Put $310.00","STC","1","$4.30","$429.95"
